received_at,event_key,account,strategy_code,source,action,previous_position,new_position,state_reconciled,raw_message
2026-08-28 10:10:50,8855908410:370652,6008770,CFCTX22m,群益Telegram,多單進場,0,1,False,"【08.28 10:10:49】
【訊號通知】【群益】
【6008770】
《策略》CFCTX22m《倉位》0.0 -> 1.0"
2026-08-28 11:52:32,8855908410:370742,6008770,CFCWIN01m,群益Telegram,空單進場,0,-1,False,"【08.28 11:52:30】
【訊號通知】【群益】
【6008770】
《策略》CFCWN01m《倉位》0.0 -> -1.0"
2026-08-28 12:53:23,8855908410:370746,6008770,CFCTX16m,群益Telegram,空單進場,0,-1,False,"【08.28 12:53:22】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》0.0 -> -1.0"
2026-08-28 21:40:15,8855908410:370948,6008770,CFC07m,群益Telegram,空單進場,0,-1,False,"【08.28 21:40:13】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》0.0 -> -1.0"
2026-08-28 21:41:00,8855908410:370949,6008770,CFCTX16m,群益Telegram,空單平倉,-1,0,False,"【08.28 21:40:59】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》-1.0 -> 0.0"
2026-08-28 21:45:23,8855908410:370952,6008770,CFCTX16m,群益Telegram,多單進場,0,1,False,"【08.28 21:45:22】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》0.0 -> 1.0"
2026-08-28 21:45:43,8855908410:370953,6008770,CFC07m,群益Telegram,空單平倉並轉多,-1,1,False,"【08.28 21:45:21】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》-1.0 -> 1.0"
2026-08-28 22:11:59,8855908410:370960,6008770,CFC07m,群益Telegram,多單平倉,1,0,False,"【08.28 22:11:36】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》1.0 -> 0.0"
2026-08-28 22:12:02,8855908410:370961,6008770,CFCTX16m,群益Telegram,多單平倉,1,0,False,"【08.28 22:11:37】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》1.0 -> 0.0"
2026-08-28 22:12:22,8855908410:370962,6008770,CFCTX22m,群益Telegram,多單平倉,1,0,False,"【08.28 22:12:21】
【訊號通知】【群益】
【6008770】
《策略》CFCTX22m《倉位》1.0 -> 0.0"
2026-08-28 23:08:18,8855908410:370965,6008770,CFCTX21m,群益Telegram,多單進場,0,1,False,"【08.28 23:08:16】
【訊號通知】【群益】
【6008770】
《策略》CFCTX21m《倉位》0.0 -> 1.0"
2026-08-29 00:20:53,8855908410:370979,6008770,CFCTX20m,群益Telegram,多單平倉,1,0,False,"【08.29 00:20:51】
【訊號通知】【群益】
【6008770】
《策略》CFCTX20m《倉位》1.0 -> 0.0"
2026-08-29 02:50:29,8855908410:370983,6008770,CFCPW3m,群益Telegram,多單平倉,1,0,False,"【08.29 02:50:28】
【訊號通知】【群益】
【6008770】
《策略》CFCPW3m《倉位》1.0 -> 0.0"
2026-08-29 02:50:48,8855908410:370985,6008770,CFCTX23m,群益Telegram,多單平倉,1,0,False,"【08.29 02:50:26】
【訊號通知】【群益】
【6008770】
《策略》CFCTX23m《倉位》1.0 -> 0.0"
2026-08-31 08:45:23,8855908410:371075,6008770,CFCTX21m,群益Telegram,多單平倉,1,0,False,"【08.31 08:45:22】
【訊號通知】【群益】
【6008770】
《策略》CFCTX21m《倉位》1.0 -> 0.0"
2026-08-31 09:00:15,8855908410:371084,6008770,CFCTX19m,群益Telegram,多單平倉,1,0,False,"【08.31 09:00:13】
【訊號通知】【群益】
【6008770】
《策略》CFCTX19m《倉位》1.0 -> 0.0"
2026-08-31 09:01:05,8855908410:371087,6008770,CFCTX17m,群益Telegram,多單平倉,1,0,False,"【08.31 09:01:04】
【訊號通知】【群益】
【6008770】
《策略》CFCTX17m《倉位》1.0 -> 0.0"
2026-08-31 09:08:20,8855908410:371092,6008770,CFCWIN01m,群益Telegram,空單平倉,-1,0,False,"【08.31 09:08:19】
【訊號通知】【群益】
【6008770】
《策略》CFCWN01m《倉位》-1.0 -> 0.0"
2026-08-31 12:45:02,8855908410:371308,6008770,CFC07m,群益Telegram,多單進場,0,1,False,"【08.31 12:45:00】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》0.0 -> 1.0"
2026-08-31 12:45:05,8855908410:371310,6008770,CFCTX16m,群益Telegram,多單進場,0,1,False,"【08.31 12:45:01】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》0.0 -> 1.0"
2026-08-31 13:29:38,8855908410:371322,6008770,CFCTX17m,群益Telegram,多單進場,0,1,False,"【08.31 13:29:37】
【訊號通知】【群益】
【6008770】
《策略》CFCTX17m《倉位》0.0 -> 1.0"
2026-08-31 15:00:02,8855908410:371422,6008770,CFCPW3m,群益Telegram,多單進場,0,1,False,"【08.31 15:00:01】
【訊號通知】【群益】
【6008770】
《策略》CFCPW3m《倉位》0.0 -> 1.0"
2026-08-31 18:05:02,8855908410:371488,6008770,CFCCPm,群益Telegram,空單進場,0,-1,False,"【08.31 18:05:00】
【訊號通知】【群益】
【6008770】
《策略》CFCCPm《倉位》0.0 -> -1.0"
2026-08-31 21:30:36,8855908410:371533,6008770,CFCTX18m,群益Telegram,多單進場,0,1,False,"【08.31 21:30:35】
【訊號通知】【群益】
【6008770】
《策略》CFCTX18m《倉位》0.0 -> 1.0"
2026-08-31 23:52:36,8855908410:371550,6008770,CFC07m,群益Telegram,多單平倉並轉空,1,-1,False,"【08.31 23:52:34】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》1.0 -> -1.0"
2026-08-31 23:52:38,8855908410:371552,6008770,CFCTX16m,群益Telegram,多單平倉並轉空,1,-1,False,"【08.31 23:52:35】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》1.0 -> -1.0"
2026-08-31 23:56:55,8855908410:371554,6008770,CFCTX18m,群益Telegram,多單平倉,1,0,False,"【08.31 23:56:54】
【訊號通知】【群益】
【6008770】
《策略》CFCTX18m《倉位》1.0 -> 0.0"
2026-08-31 23:56:58,8855908410:371555,6008770,CFCTX17m,群益Telegram,多單平倉並轉空,1,-1,False,"【08.31 23:56:54】
【訊號通知】【群益】
【6008770】
《策略》CFCTX17m《倉位》1.0 -> -1.0"
2026-09-01 08:45:30,8855908410:371596,6008770,CFCCPm,群益Telegram,空單平倉,-1,0,False,"【09.01 08:45:29】
【訊號通知】【群益】
【6008770】
《策略》CFCCPm《倉位》-1.0 -> 0.0"
2026-09-01 08:59:59,8855908410:371603,6008770,CFC07m,群益Telegram,空單平倉,-1,0,False,"【09.01 08:59:58】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》-1.0 -> 0.0"
2026-09-01 09:00:07,8855908410:371605,6008770,CFCTX18m,群益Telegram,多單進場,0,1,False,"【09.01 09:00:06】
【訊號通知】【群益】
【6008770】
《策略》CFCTX18m《倉位》0.0 -> 1.0"
2026-09-01 09:00:10,8855908410:371607,6008770,CFCTX16m,群益Telegram,空單平倉,-1,0,False,"【09.01 09:00:06】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》-1.0 -> 0.0"
2026-09-01 09:06:10,8855908410:371624,6008770,CFCTX17m,群益Telegram,空單平倉,-1,0,False,"【09.01 09:06:08】
【訊號通知】【群益】
【6008770】
《策略》CFCTX17m《倉位》-1.0 -> 0.0"
2026-09-01 09:45:02,8855908410:371672,6008770,CFC07m,群益Telegram,多單進場,0,1,False,"【09.01 09:45:00】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》0.0 -> 1.0"
2026-09-01 09:45:05,8855908410:371675,6008770,CFCTX16m,群益Telegram,多單進場,0,1,False,"【09.01 09:45:01】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》0.0 -> 1.0"
2026-09-01 09:54:55,8855908410:371686,6008770,CFCPW3m,群益Telegram,多單平倉,1,0,False,"【09.01 09:54:53】
【訊號通知】【群益】
【6008770】
《策略》CFCPW3m《倉位》1.0 -> 0.0"
2026-09-01 10:50:01,8855908410:371813,6008770,CFCTX23m,群益Telegram,多單進場,0,1,False,"【09.01 10:50:00】
【訊號通知】【群益】
【6008770】
《策略》CFCTX23m《倉位》0.0 -> 1.0"
2026-09-01 11:00:17,8855908410:371856,6008770,CFCCPm,群益Telegram,多單進場,0,1,False,"【09.01 10:59:55】
【訊號通知】【群益】
【6008770】
《策略》CFCCPm《倉位》0.0 -> 1.0"
2026-09-01 16:18:10,8855908410:372044,6008770,CFCTX18m,群益Telegram,多單平倉,1,0,False,"【09.01 16:17:48】
【訊號通知】【群益】
【6008770】
《策略》CFCTX18m《倉位》1.0 -> 0.0"
2026-09-01 16:45:24,8855908410:372049,6008770,CFCCPm,群益Telegram,多單平倉並轉空,1,-1,False,"【09.01 16:45:02】
【訊號通知】【群益】
【6008770】
《策略》CFCCPm《倉位》1.0 -> -1.0"
2026-09-01 16:54:28,8855908410:372051,6008770,CFCTX22m,群益Telegram,多單進場,0,1,False,"【09.01 16:54:27】
【訊號通知】【群益】
【6008770】
《策略》CFCTX22m《倉位》0.0 -> 1.0"
2026-09-01 19:52:35,8855908410:372137,6008770,CFCWIN01m,群益Telegram,空單進場,0,-1,False,"【09.01 19:52:34】
【訊號通知】【群益】
【6008770】
《策略》CFCWN01m《倉位》0.0 -> -1.0"
2026-09-01 19:56:49,8855908410:372139,6008770,CFC07m,群益Telegram,多單平倉,1,0,False,"【09.01 19:56:48】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》1.0 -> 0.0"
2026-09-01 19:56:51,8855908410:372142,6008770,CFCTX16m,群益Telegram,多單平倉,1,0,False,"【09.01 19:56:48】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》1.0 -> 0.0"
2026-09-01 22:31:17,8855908410:372164,6008770,CFC07m,群益Telegram,空單進場,0,-1,False,"【09.01 22:31:15】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》0.0 -> -1.0"
2026-09-01 22:31:19,8855908410:372165,6008770,CFCTX16m,群益Telegram,空單進場,0,-1,False,"【09.01 22:31:15】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》0.0 -> -1.0"
2026-09-01 23:38:13,8855908410:372168,6008770,CFCTX18m,群益Telegram,多單進場,0,1,False,"【09.01 23:38:11】
【訊號通知】【群益】
【6008770】
《策略》CFCTX18m《倉位》0.0 -> 1.0"
2026-09-01 23:40:31,8855908410:372170,6008770,CFCTX19m,群益Telegram,多單進場,0,1,False,"【09.01 23:40:30】
【訊號通知】【群益】
【6008770】
《策略》CFCTX19m《倉位》0.0 -> 1.0"
2026-09-02 02:04:25,8855908410:372173,6008770,CFCTX18m,群益Telegram,多單平倉,1,0,False,"【09.02 02:04:24】
【訊號通知】【群益】
【6008770】
《策略》CFCTX18m《倉位》1.0 -> 0.0"
2026-09-02 04:00:04,8855908410:372176,6008770,CFCTX16m,群益Telegram,空單平倉,-1,0,False,"【09.02 04:00:03】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》-1.0 -> 0.0"
2026-09-02 09:23:03,8855908410:372246,6008770,CFCTX22m,群益Telegram,多單平倉,1,0,False,"【09.02 09:23:01】
【訊號通知】【群益】
【6008770】
《策略》CFCTX22m《倉位》1.0 -> 0.0"
2026-09-02 09:38:24,8855908410:372293,6008770,CFCTX23m,群益Telegram,多單平倉,1,0,False,"【09.02 09:38:02】
【訊號通知】【群益】
【6008770】
《策略》CFCTX23m《倉位》1.0 -> 0.0"
2026-09-02 09:38:39,8855908410:372297,6008770,CFCCPm,群益Telegram,空單平倉,-1,0,False,"【09.02 09:38:37】
【訊號通知】【群益】
【6008770】
《策略》CFCCPm《倉位》-1.0 -> 0.0"
2026-09-02 10:18:56,8855908410:372405,6008770,CFCWIN01m,群益Telegram,空單平倉,-1,0,False,"【09.02 10:18:54】
【訊號通知】【群益】
【6008770】
《策略》CFCWN01m《倉位》-1.0 -> 0.0"
2026-09-02 10:22:32,8855908410:372426,6008770,CFCTX16m,群益Telegram,空單進場,0,-1,False,"【09.02 10:22:31】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》0.0 -> -1.0"
2026-09-02 11:37:24,8855908410:372583,6008770,CFCTX17m,群益Telegram,空單進場,0,-1,False,"【09.02 11:37:22】
【訊號通知】【群益】
【6008770】
《策略》CFCTX17m《倉位》0.0 -> -1.0"
2026-09-02 13:02:58,8855908410:372612,6008770,CFCTX19m,群益Telegram,多單平倉,1,0,False,"【09.02 13:02:57】
【訊號通知】【群益】
【6008770】
《策略》CFCTX19m《倉位》1.0 -> 0.0"
2026-09-02 13:22:33,8855908410:372613,6008770,CFCWIN01m,群益Telegram,空單進場,0,-1,False,"【09.02 13:22:31】
【訊號通知】【群益】
【6008770】
《策略》CFCWN01m《倉位》0.0 -> -1.0"
2026-09-02 16:54:00,8855908410:372738,6008770,CFCTX21m,群益Telegram,多單進場,0,1,False,"【09.02 16:53:59】
【訊號通知】【群益】
【6008770】
《策略》CFCTX21m《倉位》0.0 -> 1.0"
2026-09-02 19:00:02,8855908410:372875,6008770,CFCWIN01m,群益Telegram,空單平倉,-1,0,False,"【09.02 19:00:01】
【訊號通知】【群益】
【6008770】
《策略》CFCWN01m《倉位》-1.0 -> 0.0"
2026-09-02 19:15:07,8855908410:372887,6008770,CFC07m,群益Telegram,空單平倉,-1,0,False,"【09.02 19:14:44】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》-1.0 -> 0.0"
2026-09-02 20:05:44,8855908410:372999,6008770,CFCTX16m,群益Telegram,空單平倉,-1,0,False,"【09.02 20:05:42】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》-1.0 -> 0.0"
2026-09-02 21:32:19,8855908410:373098,6008770,CFCCPm,群益Telegram,多單進場,0,1,False,"【09.02 21:32:18】
【訊號通知】【群益】
【6008770】
《策略》CFCCPm《倉位》0.0 -> 1.0"
2026-09-02 22:20:12,8855908410:373137,6008770,CFCTX18m,群益Telegram,多單進場,0,1,False,"【09.02 22:20:10】
【訊號通知】【群益】
【6008770】
《策略》CFCTX18m《倉位》0.0 -> 1.0"
2026-09-02 23:09:17,8855908410:373147,6008770,CFCTX22m,群益Telegram,多單進場,0,1,False,"【09.02 23:09:16】
【訊號通知】【群益】
【6008770】
《策略》CFCTX22m《倉位》0.0 -> 1.0"
2026-09-02 23:44:05,8855908410:373149,6008770,CFCTX19m,群益Telegram,多單進場,0,1,False,"【09.02 23:44:04】
【訊號通知】【群益】
【6008770】
《策略》CFCTX19m《倉位》0.0 -> 1.0"
2026-09-03 01:45:33,8855908410:373163,6008770,CFCTX17m,群益Telegram,空單平倉並轉多,-1,1,False,"【09.03 01:45:32】
【訊號通知】【群益】
【6008770】
《策略》CFCTX17m《倉位》-1.0 -> 1.0"
2026-09-03 08:45:02,8855908410:373193,6008770,CFCCPm,群益Telegram,多單平倉,1,0,False,"【09.03 08:45:00】
【訊號通知】【群益】
【6008770】
《策略》CFCCPm《倉位》1.0 -> 0.0"
2026-09-03 08:45:04,8855908410:373195,6008770,CFCTX18m,群益Telegram,多單平倉,1,0,False,"【09.03 08:45:01】
【訊號通知】【群益】
【6008770】
《策略》CFCTX18m《倉位》1.0 -> 0.0"
2026-09-03 08:45:07,8855908410:373197,6008770,CFCTX17m,群益Telegram,多單平倉,1,0,False,"【09.03 08:45:01】
【訊號通知】【群益】
【6008770】
《策略》CFCTX17m《倉位》1.0 -> 0.0"
2026-09-03 09:45:02,8855908410:373241,6008770,CFCTX22m,群益Telegram,多單平倉,1,0,False,"【09.03 09:45:00】
【訊號通知】【群益】
【6008770】
《策略》CFCTX22m《倉位》1.0 -> 0.0"
2026-09-03 10:59:12,8855908410:373400,6008770,CFCTX20m,群益Telegram,空單進場,0,-1,False,"【09.03 10:59:11】
【訊號通知】【群益】
【6008770】
《策略》CFCTX20m《倉位》0.0 -> -1.0"
2026-09-03 11:15:09,8855908410:373407,6008770,CFC07m,群益Telegram,多單進場,0,1,False,"【09.03 11:15:08】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》0.0 -> 1.0"
2026-09-03 11:15:12,8855908410:373410,6008770,CFCTX16m,群益Telegram,多單進場,0,1,False,"【09.03 11:15:08】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》0.0 -> 1.0"
2026-09-03 13:10:15,8855908410:373455,6008770,CFCTX16m,群益Telegram,多單平倉,1,0,False,"【09.03 13:10:13】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》1.0 -> 0.0"
2026-09-03 13:10:17,8855908410:373457,6008770,CFC07m,群益Telegram,多單平倉,1,0,False,"【09.03 13:10:13】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》1.0 -> 0.0"
2026-09-03 20:37:32,8855908410:374296,6008770,CFCWIN01m,群益Telegram,空單進場,0,-1,False,"【09.03 20:37:31】
【訊號通知】【群益】
【6008770】
《策略》CFCWN01m《倉位》0.0 -> -1.0"
2026-09-03 23:07:36,8855908410:374450,6008770,CFC07m,群益Telegram,多單進場,0,1,False,"【09.03 23:07:34】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》0.0 -> 1.0"
2026-09-03 23:07:57,8855908410:374452,6008770,CFCTX16m,群益Telegram,多單進場,0,1,False,"【09.03 23:07:34】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》0.0 -> 1.0"
2026-09-03 23:37:33,8855908410:374477,6008770,CFCWIN01m,群益Telegram,空單平倉並轉多,-1,1,False,"【09.03 23:37:32】
【訊號通知】【群益】
【6008770】
《策略》CFCWN01m《倉位》-1.0 -> 1.0"
2026-09-04 01:51:22,8855908410:374571,6008770,CFCTX20m,群益Telegram,空單平倉,-1,0,False,"【09.04 01:51:21】
【訊號通知】【群益】
【6008770】
《策略》CFCTX20m《倉位》-1.0 -> 0.0"
2026-09-04 03:50:32,8855908410:374580,6008770,CFCTX17m,群益Telegram,多單進場,0,1,False,"【09.04 03:50:30】
【訊號通知】【群益】
【6008770】
《策略》CFCTX17m《倉位》0.0 -> 1.0"
2026-09-04 08:45:02,8855908410:374607,6008770,CFCTX20m,群益Telegram,多單進場,0,1,False,"【09.04 08:45:00】
【訊號通知】【群益】
【6008770】
《策略》CFCTX20m《倉位》0.0 -> 1.0"
2026-09-04 08:50:03,8855908410:374614,6008770,CFCCPm,群益Telegram,多單進場,0,1,False,"【09.04 08:50:02】
【訊號通知】【群益】
【6008770】
《策略》CFCCPm《倉位》0.0 -> 1.0"
2026-09-04 09:16:31,8855908410:374625,6008770,CFCTX21m,群益Telegram,多單平倉,1,0,False,"【09.04 09:15:00】
【訊號通知】【群益】
【6008770】
《策略》CFCTX21m《倉位》1.0 -> 0.0"
2026-09-04 09:17:09,8855908410:374627,6008770,CFCTX16m,群益Telegram,多單平倉,1,0,False,"【09.04 09:17:08】
【訊號通知】【群益】
【6008770】
《策略》CFCTX16m《倉位》1.0 -> 0.0"
2026-09-04 09:36:54,8855908410:374645,6008770,CFC07m,群益Telegram,多單平倉,1,0,False,"【09.04 09:36:52】
【訊號通知】【群益】
【6008770】
《策略》CFC07m《倉位》1.0 -> 0.0"
2026-09-04 09:49:22,8855908410:374659,6008770,CFCCPm,群益Telegram,多單平倉,1,0,False,"【09.04 09:49:21】
【訊號通知】【群益】
【6008770】
《策略》CFCCPm《倉位》1.0 -> 0.0"
2026-09-04 11:53:12,8855908410:374751,6008770,CFCTX22m,群益Telegram,多單進場,0,1,False,"【09.04 11:52:50】
【訊號通知】【群益】
【6008770】
《策略》CFCTX22m《倉位》0.0 -> 1.0"
2026-09-04 13:08:07,8855908410:374763,6008770,CFCTX18m,群益Telegram,多單進場,0,1,False,"【09.04 13:08:05】
【訊號通知】【群益】
【6008770】
《策略》CFCTX18m《倉位》0.0 -> 1.0"
2026-09-04 13:08:10,8855908410:374764,6008770,CFCPW3m,群益Telegram,多單進場,0,1,False,"【09.04 13:08:08】
【訊號通知】【群益】
【6008770】
《策略》CFCPW3m《倉位》0.0 -> 1.0"
