timestamp,action,side,price,note,signal,trend,tx_bvav,mtx_bvav,mtx_bvav_avg,bbr
2026-05-06 09:54:00,enter,bear,41325.0,空單進場：價格 41325.0，前一根收盤 41401.0，TT短線=41701.5382460166，TT長線=41685.6742001996，MXF訊號=bear，MXF趨勢=death,bear,death,-779,-1267,379,0.4978660128
2026-05-06 09:55:00,exit,bear,41305.0,空單出場：價格 41305.0，進場價 41325.0，持有至 2026-05-06 09:54:01，出場原因：停利，TT短線=41685.9877265649，TT長線=41678.1360972254，MXF訊號=bear，MXF趨勢=death,bear,death,-820,-1549,157,0.4750521368
2026-05-06 10:01:01,enter,bear,41326.0,空單進場：價格 41326.0，前一根收盤 41402.0，TT短線=41619.9512272971，TT長線=41644.0207185322，MXF訊號=bear，MXF趨勢=death,bear,death,-538,-1406,-499,0.4960304817
2026-05-06 10:02:00,exit,bear,41295.0,空單出場：價格 41295.0，進場價 41326.0，持有至 2026-05-06 10:01:01，出場原因：停利，TT短線=41607.2080419129，TT長線=41637.1094171752，MXF訊號=bear，MXF趨勢=death,bear,death,-538,-1406,-499,0.4606125384
2026-05-06 10:04:00,enter,bear,41261.0,空單進場：價格 41261.0，前一根收盤 41331.0，TT短線=41583.2243401126，TT長線=41623.7201644676，MXF訊號=bear，MXF趨勢=death,bear,death,-534,-1608,-720,0.4213507559
2026-05-06 10:05:01,exit,bear,41220.0,空單出場：價格 41220.0，進場價 41261.0，持有至 2026-05-06 10:04:01，出場原因：停利，TT短線=41568.9802483435，TT長線=41615.7257057653，MXF訊號=bear，MXF趨勢=death,bear,death,-307,-1412,-940,0.3745229282
2026-05-06 10:06:00,enter,bear,41190.0,空單進場：價格 41190.0，前一根收盤 41220.0，TT短線=41554.1182778202，TT長線=41607.2954937699，MXF訊號=bear，MXF趨勢=death,bear,death,-307,-1412,-940,0.3401442722
2026-05-06 10:07:00,exit,bear,41059.0,空單出場：價格 41059.0，進場價 41190.0，持有至 2026-05-06 10:06:01，出場原因：停利，TT短線=41534.7018747684，TT長線=41596.4381572596，MXF訊號=bear，MXF趨勢=death,bear,death,-685,-2126,-1176,0.1911756541
2026-05-06 10:30:58,enter,bear,41230.0,空單進場：價格 41230.0，前一根收盤 41298.0，TT短線=41410.8847861814，TT長線=41497.1950853621，MXF訊號=bear，MXF趨勢=death,bear,death,-508,-1687,-1494,0.3739514063
2026-05-06 10:31:58,exit,bear,41320.0,空單出場：價格 41320.0，進場價 41230.0，持有至 2026-05-06 10:30:59，出場原因：停損，TT短線=41407.3206769194，TT長線=41493.6862717906，MXF訊號=bear，MXF趨勢=death,bear,death,-637,-1801,-1497,0.4781515853
2026-05-06 10:32:58,enter,bear,41266.0,空單進場：價格 41266.0，前一根收盤 41320.0，TT短線=41401.7786895892，TT長線=41489.1776327453，MXF訊號=bear，MXF趨勢=death,bear,death,-459,-1534,-1503,0.4147628034
2026-05-06 10:33:58,exit,bear,41326.0,空單出場：價格 41326.0，進場價 41266.0，持有至 2026-05-06 10:32:58，出場原因：停損，TT短線=41398.806976272，TT長線=41485.9463924929，MXF訊號=bear，MXF趨勢=death,bear,death,-549,-1711,-1528,0.484306508
2026-05-06 10:41:58,enter,bear,41206.0,空單進場：價格 41206.0，前一根收盤 41228.0，TT短線=41361.8258424576，TT長線=41453.354273802，MXF訊號=bear，MXF趨勢=death,bear,death,-597,-1830,-1620,0.3396580018
2026-05-06 10:42:58,exit,bear,41170.0,空單出場：價格 41170.0，進場價 41206.0，持有至 2026-05-06 10:41:59，出場原因：停利，TT短線=41354.3032604004，TT長線=41447.7432980831，MXF訊號=bear，MXF趨勢=death,bear,death,-772,-2081,-1646,0.2967733131
2026-05-06 10:43:58,enter,bear,41149.0,空單進場：價格 41149.0，前一根收盤 41170.0，TT短線=41346.2521521494，TT長線=41441.8275892102，MXF訊號=bear，MXF趨勢=death,bear,death,-630,-1855,-1674,0.2716216137
2026-05-06 10:44:59,exit,bear,41184.0,空單出場：價格 41184.0，進場價 41149.0，持有至 2026-05-06 10:43:59，出場原因：停損，TT短線=41339.8893226534，TT長線=41436.7220923941，MXF訊號=bear，MXF趨勢=death,bear,death,-776,-2061,-1690,0.3126905786
2026-05-06 10:45:58,enter,bear,41180.0,空單進場：價格 41180.0，前一根收盤 41184.0，TT短線=41333.6191531376，TT長線=41431.6384866042，MXF訊號=bear，MXF趨勢=death,bear,death,-520,-1793,-1703,0.3079026794
2026-05-06 10:46:59,exit,bear,41203.0,空單出場：價格 41203.0，進場價 41180.0，持有至 2026-05-06 10:45:59，出場原因：停損，TT短線=41328.4968334067，TT長線=41427.1109918199，MXF訊號=bear，MXF趨勢=death,bear,death,-604,-1885,-1722,0.335038793
2026-05-06 10:59:59,enter,bear,41137.0,空單進場：價格 41137.0，前一根收盤 41170.0，TT短線=41278.51532747，TT長線=41376.8688666807，MXF訊號=bear，MXF趨勢=death,bear,death,-389,-1789,-1760,0.2546309677
2026-05-06 11:00:58,exit,bear,41158.0,空單出場：價格 41158.0，進場價 41137.0，持有至 2026-05-06 10:59:59，出場原因：停損，TT短線=41273.7892361967，TT長線=41372.5348297167，MXF訊號=bear，MXF趨勢=death,bear,death,-597,-2029,-1781,0.2795143506
2026-05-06 11:03:56,enter,bear,41090.0,空單進場：價格 41090.0，前一根收盤 41134.0，TT短線=41255.8924535006，TT長線=41357.5816511284，MXF訊號=bear，MXF趨勢=death,bear,death,-603,-2065,-1808,0.1987548422
2026-05-06 11:04:57,exit,bear,41103.0,空單出場：價格 41103.0，進場價 41090.0，持有至 2026-05-06 11:03:56，出場原因：停損，TT短線=41249.8966710104，TT長線=41352.540430314，MXF訊號=bear，MXF趨勢=death,bear,death,-728,-2278,-1816,0.2142884613
2026-05-06 12:19:00,enter,bear,41297.0,空單進場：價格 41297.0，前一根收盤 41304.0，TT短線=41316.4722316946，TT長線=41322.8879958169，MXF訊號=bear，MXF趨勢=death,bear,death,-190,-1204,-994,0.4233101484
2026-05-06 12:21:02,exit,bear,41311.0,空單出場：價格 41311.0，進場價 41297.0，持有至 2026-05-06 12:19:01，出場原因：停損，TT短線=41315.4109297573，TT長線=41322.0918779533，MXF訊號=bear，MXF趨勢=death,bear,death,-267,-1243,-1017,0.4403494291
2026-05-06 12:24:01,enter,bear,41285.0,空單進場：價格 41285.0，前一根收盤 41311.0，TT短線=41314.1458750783，TT長線=41321.0642434455，MXF訊號=bear，MXF趨勢=death,bear,death,-268,-1259,-1034,0.4070224135
2026-05-06 12:26:01,exit,bear,41297.0,空單出場：價格 41297.0，進場價 41285.0，持有至 2026-05-06 12:24:01，出場原因：停損，TT短線=41312.6767574253，TT長線=41320.0430006872，MXF訊號=bear，MXF趨勢=death,bear,death,-331,-1277,-1060,0.4215533452
2026-05-07 20:03:02,enter,bear,42227.0,空單進場：價格 42227.0，前一根收盤 42242.0，TT短線=42256.5993579216，TT長線=42265.3162608162，MXF訊號=bear，MXF趨勢=death,bear,death,-356,-228,-23,0.4943474775
2026-05-07 20:04:04,exit,bear,42247.0,空單出場：價格 42247.0，進場價 42227.0，持有至 2026-05-07 20:03:08，出場原因：停損，TT短線=42256.2229125129，TT長線=42264.9535625822，MXF訊號=bear，MXF趨勢=death,bear,death,-356,-228,-23,0.5280436839
2026-05-07 21:07:02,enter,bear,42234.0,空單進場：價格 42234.0，前一根收盤 42244.0，TT短線=42280.7865111149，TT長線=42279.0273654794，MXF訊號=bear，MXF趨勢=death,bear,death,-383,-121,259,0.4654788985
2026-05-07 21:09:02,exit,bear,42246.0,空單出場：價格 42246.0，進場價 42234.0，持有至 2026-05-07 21:07:02，出場原因：停損，TT短線=42277.9609431707，TT長線=42277.6546621962，MXF訊號=bear，MXF趨勢=death,bear,death,-342,-38,233,0.487954711
2026-05-07 21:36:01,enter,bear,42205.0,空單進場：價格 42205.0，前一根收盤 42215.0，TT短線=42254.135858472，TT長線=42263.8588287452，MXF訊號=bear，MXF趨勢=death,bear,death,-576,-459,-9,0.389554398
2026-05-07 21:37:02,exit,bear,42185.0,空單出場：價格 42185.0，進場價 42205.0，持有至 2026-05-07 21:36:02，出場原因：停利，TT短線=42251.4246483359，TT長線=42262.29726778，MXF訊號=bear，MXF趨勢=death,bear,death,-726,-623,-60,0.3474610182
2026-05-07 21:38:01,enter,bear,42180.0,空單進場：價格 42180.0，前一根收盤 42185.0，TT短線=42248.6236817345，TT長線=42260.6676189131，MXF訊號=bear，MXF趨勢=death,bear,death,-726,-623,-60,0.3363649411
2026-05-07 21:39:01,exit,bear,42200.0,空單出場：價格 42200.0，進場價 42180.0，持有至 2026-05-07 21:38:07，出場原因：停損，TT短線=42246.7168706861，TT長線=42259.4662799247，MXF訊號=bear，MXF趨勢=death,bear,death,-656,-456,-110,0.3772273455
2026-05-07 21:40:04,enter,bear,42187.0,空單進場：價格 42187.0，前一根收盤 42200.0，TT短線=42244.37503262，TT長線=42258.0313040846，MXF訊號=bear，MXF趨勢=death,bear,death,-656,-456,-110,0.349478545
2026-05-07 21:41:03,exit,bear,42164.0,空單出場：價格 42164.0，進場價 42187.0，持有至 2026-05-07 21:40:04，出場原因：停利，TT短線=42241.2230705564，TT長線=42256.1692980631，MXF訊號=bear，MXF趨勢=death,bear,death,-740,-599,-170,0.3008112146
2026-05-07 21:42:02,enter,bear,42136.0,空單進場：價格 42136.0，前一根收盤 42164.0，TT短線=42237.0966756326，TT長線=42253.7897080024，MXF訊號=bear，MXF趨勢=death,bear,death,-740,-599,-170,0.2416119475
2026-05-07 21:43:01,exit,bear,42106.0,空單出場：價格 42106.0，進場價 42136.0，持有至 2026-05-07 21:42:04，出場原因：停利，TT短線=42231.9556295294，TT長線=42250.8631791311，MXF訊號=bear，MXF趨勢=death,bear,death,-802,-821,-214,0.1781694251
2026-05-07 21:44:01,enter,bear,42094.0,空單進場：價格 42094.0，前一根收盤 42106.0，TT短線=42226.545604842，TT長線=42247.7569775642，MXF訊號=bear，MXF趨勢=death,bear,death,-846,-935,-264,0.1523054787
2026-05-07 21:45:04,exit,bear,42068.0,空單出場：價格 42068.0，進場價 42094.0，持有至 2026-05-07 21:44:03，出場原因：停利，TT短線=42220.3281301423，TT長線=42244.197433454，MXF訊號=bear，MXF趨勢=death,bear,death,-1018,-1376,-374,0.0970516806
2026-05-07 21:46:01,enter,bear,42015.0,空單進場：價格 42015.0，前一根收盤 42068.0，TT短線=42212.2760466073，TT長線=42239.6588704153，MXF訊號=bear，MXF趨勢=death,bear,death,-1018,-1376,-374,-0.0147180264
2026-05-07 21:47:01,exit,bear,42060.0,空單出場：價格 42060.0，進場價 42015.0，持有至 2026-05-07 21:46:01，出場原因：停損，TT短線=42206.3044369364，TT長線=42236.1012690209，MXF訊號=bear，MXF趨勢=death,bear,death,-1014,-1544,-446,0.0790519974
2026-05-07 21:48:01,enter,bear,42035.0,空單進場：價格 42035.0，前一根收盤 42060.0，TT短線=42199.5866158801，TT長線=42232.119065674，MXF訊號=bear，MXF趨勢=death,bear,death,-838,-1164,-507,0.0253991947
2026-05-07 21:49:01,exit,bear,42069.0,空單出場：價格 42069.0，進場價 42035.0，持有至 2026-05-07 21:48:07，出場原因：停損，TT短線=42194.4655721201，TT長線=42228.8889851656，MXF訊號=bear，MXF趨勢=death,bear,death,-966,-1379,-642,0.0961235866
2026-05-07 21:52:01,enter,bear,42054.0,空單進場：價格 42054.0，前一根收盤 42122.0，TT短線=42181.9020896515，TT長線=42220.4233203862，MXF訊號=bear，MXF趨勢=death,bear,death,-819,-1282,-797,0.0605291712
2026-05-07 21:53:01,exit,bear,42083.0,空單出場：價格 42083.0，進場價 42054.0，持有至 2026-05-07 21:52:01，出場原因：停損，TT短線=42178.0235763318，TT長線=42217.7020665171，MXF訊號=bear，MXF趨勢=death,bear,death,-819,-1282,-797,0.1209535701
2026-05-07 21:54:01,enter,bear,42067.0,空單進場：價格 42067.0，前一根收盤 42083.0，TT短線=42173.6697105933，TT長線=42214.7178671802，MXF訊號=bear，MXF趨勢=death,bear,death,-629,-948,-894,0.0855451767
2026-05-07 21:55:04,exit,bear,42113.0,空單出場：價格 42113.0，進場價 42067.0，持有至 2026-05-07 21:54:01，出場原因：停損，TT短線=42171.2905062563，TT長線=42212.7036519885，MXF訊號=bear，MXF趨勢=death,bear,death,-625,-929,-903,0.1824596517
2026-05-07 21:59:01,enter,bear,42072.0,空單進場：價格 42072.0，前一根收盤 42107.0，TT短線=42160.6850238089，TT長線=42204.031499391，MXF訊號=bear，MXF趨勢=death,bear,death,-721,-1189,-978,0.0885463364
2026-05-07 22:00:10,exit,bear,42086.0,空單出場：價格 42086.0，進場價 42072.0，持有至 2026-05-07 21:59:01，出場原因：停損，TT短線=42157.7561993458，TT長線=42201.6942419773，MXF訊號=bear，MXF趨勢=death,bear,death,-677,-1045,-997,0.1177228978
2026-05-07 22:05:03,enter,bear,42070.0,空單進場：價格 42070.0，前一根收盤 42077.0，TT短線=42142.9998902297，TT長線=42189.7874901161，MXF訊號=bear，MXF趨勢=death,bear,death,-796,-1235,-1118,0.077544814
2026-05-07 22:08:02,exit,bear,42115.0,空單出場：價格 42115.0，進場價 42070.0，持有至 2026-05-07 22:05:04，出場原因：停損，TT短線=42136.4769966728，TT長線=42183.6846007838，MXF訊號=bear，MXF趨勢=gold,bear,gold,-635,-957,-1123,0.1746793606
2026-05-07 23:12:01,enter,bear,42161.0,空單進場：價格 42161.0，前一根收盤 42173.0，TT短線=42181.4463301979，TT長線=42182.3214677568，MXF訊號=bear，MXF趨勢=death,bear,death,-498,-615,-392,0.2097313112
2026-05-07 23:17:04,exit,bear,42177.0,空單出場：價格 42177.0，進場價 42161.0，持有至 2026-05-07 23:12:02，出場原因：停損，TT短線=42178.4181844093，TT長線=42180.6321204801，MXF訊號=bear，MXF趨勢=death,bear,death,-476,-585,-408,0.2471718426
2026-05-07 23:21:01,enter,bear,42162.0,空單進場：價格 42162.0，前一根收盤 42168.0，TT短線=42177.2016370099，TT長線=42179.8412076569，MXF訊號=bear，MXF趨勢=death,bear,death,-448,-559,-461,0.2053684577
2026-05-07 23:22:02,exit,bear,42138.0,空單出場：價格 42138.0，進場價 42162.0，持有至 2026-05-07 23:21:02，出場原因：停利，TT短線=42175.6643179115，TT長線=42179.0126688914，MXF訊號=bear，MXF趨勢=death,bear,death,-540,-707,-487,0.1418688389
2026-05-07 23:27:01,enter,bear,42121.0,空單進場：價格 42121.0，前一根收盤 42153.0，TT短線=42170.522747364，TT長線=42176.028384544，MXF訊號=bear，MXF趨勢=death,bear,death,-602,-789,-585,0.0946505367
2026-05-07 23:28:01,exit,bear,42137.0,空單出場：價格 42137.0，進場價 42121.0，持有至 2026-05-07 23:27:02，出場原因：停損，TT短線=42169.2081298203，TT長線=42175.2555452461，MXF訊號=bear，MXF趨勢=death,bear,death,-561,-744,-595,0.1365982449
2026-05-07 23:29:02,enter,bear,42119.0,空單進場：價格 42119.0，前一根收盤 42137.0，TT短線=42167.2391835528，TT長線=42174.1415740531，MXF訊號=bear，MXF趨勢=death,bear,death,-660,-950,-618,0.0887875979
2026-05-07 23:30:02,exit,bear,42144.0,空單出場：價格 42144.0，進場價 42119.0，持有至 2026-05-07 23:29:02，出場原因：停損，TT短線=42166.3278430213，TT長線=42173.5447112006，MXF訊號=bear，MXF趨勢=death,bear,death,-553,-722,-626,0.154660063
2026-05-07 23:49:00,enter,bear,42155.0,空單進場：價格 42155.0，前一根收盤 42158.0，TT短線=42173.5389082609，TT長線=42175.4136597667，MXF訊號=bear，MXF趨勢=death,bear,death,-467,-660,-557,0.1756089059
2026-05-07 23:52:01,exit,bear,42135.0,空單出場：價格 42135.0，進場價 42155.0，持有至 2026-05-07 23:49:01，出場原因：停利，TT短線=42170.0654576143，TT長線=42173.5209154004，MXF訊號=bear，MXF趨勢=death,bear,death,-600,-761,-555,0.1208391157
2026-05-07 23:53:01,enter,bear,42112.0,空單進場：價格 42112.0，前一根收盤 42135.0，TT短線=42167.7883808451，TT長線=42172.3026794519，MXF訊號=bear，MXF趨勢=death,bear,death,-597,-784,-543,0.0587967933
2026-05-07 23:54:01,exit,bear,42125.0,空單出場：價格 42125.0，進場價 42112.0，持有至 2026-05-07 23:53:02，出場原因：停損，TT短線=42166.1104051257，TT長線=42171.3659927301，MXF訊號=bear，MXF趨勢=death,bear,death,-495,-644,-543,0.0937866082
2026-05-07 23:55:03,enter,bear,42123.0,空單進場：價格 42123.0，前一根收盤 42125.0，TT短線=42164.4198010031，TT長線=42170.4082502998，MXF訊號=bear，MXF趨勢=death,bear,death,-471,-623,-545,0.088326427
2026-05-07 23:56:01,exit,bear,42093.0,空單出場：價格 42093.0，進場價 42123.0，持有至 2026-05-07 23:55:03，出場原因：停利，TT短線=42161.6190244932，TT長線=42168.8754136602，MXF訊號=bear，MXF趨勢=death,bear,death,-752,-1007,-565,0.0078333336
2026-05-07 23:57:01,enter,bear,42066.0,空單進場：價格 42066.0，前一根收盤 42093.0，TT短線=42157.8692588268，TT長線=42166.838276756，MXF訊號=bear，MXF趨勢=death,bear,death,-662,-969,-586,-0.0639705931
2026-05-07 23:58:02,exit,bear,42047.0,空單出場：價格 42047.0，進場價 42066.0，持有至 2026-05-07 23:57:01，出場原因：停利，TT短線=42153.5214447551，TT長線=42164.4652415727，MXF訊號=bear，MXF趨勢=death,bear,death,-634,-869,-600,-0.1138475889
2026-05-07 23:59:01,enter,bear,42042.0,空單進場：價格 42042.0，前一根收盤 42047.0，TT短線=42149.1480547647，TT長線=42162.0401872842，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.1257873049
2026-05-08 00:00:10,exit,bear,42032.0,空單出場：價格 42032.0，進場價 42042.0，持有至 2026-05-07 23:59:02，出場原因：停利，TT短線=42144.5540134014，TT長線=42159.4651340706，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.1508562356
2026-05-08 00:02:01,enter,bear,42001.0,空單進場：價格 42001.0，前一根收盤 42036.0，TT短線=42134.8343660811，TT長線=42153.9307694369，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.2287182016
2026-05-08 00:03:02,exit,bear,42033.0,空單出場：價格 42033.0，進場價 42001.0，持有至 2026-05-08 00:02:02，出場原因：停損，TT短線=42130.8408615289，TT長線=42151.5361007352，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.1416086338
2026-05-08 00:05:04,enter,bear,41999.0,空單進場：價格 41999.0，前一根收盤 42034.0，TT短線=42122.0218794813，TT長線=42146.2342244197，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.2267691513
2026-05-08 00:07:01,exit,bear,41962.0,空單出場：價格 41962.0，進場價 41999.0，持有至 2026-05-08 00:05:05，出場原因：停利，TT短線=42111.3373827891，TT長線=42139.8446851816，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.316884501
2026-05-08 00:08:01,enter,bear,41957.0,空單進場：價格 41957.0，前一根收盤 41962.0，TT短線=42105.2849364052，TT長線=42136.2239983464，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.3252780212
2026-05-08 00:09:01,exit,bear,41980.0,空單出場：價格 41980.0，進場價 41957.0，持有至 2026-05-08 00:08:01，出場原因：停損，TT短線=42100.3718016443，TT長線=42133.1304538246，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.2616383208
2026-05-08 00:11:03,enter,bear,41990.0,空單進場：價格 41990.0，前一根收盤 42013.0，TT短線=42092.7515170119，TT長線=42127.9644719082，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.2295338912
2026-05-08 00:12:02,exit,bear,41970.0,空單出場：價格 41970.0，進場價 41990.0，持有至 2026-05-08 00:11:03，出場原因：停利，TT短線=42087.937732031，TT長線=42124.8364625635，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.2770753214
2026-05-08 00:13:01,enter,bear,41934.0,空單進場：價格 41934.0，前一根收盤 41970.0，TT短線=42081.9009582259，TT長線=42121.0575227107，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.3637265528
2026-05-08 00:14:01,exit,bear,41962.0,空單出場：價格 41962.0，進場價 41934.0，持有至 2026-05-08 00:13:02，出場原因：停損，TT短線=42077.1989598641，TT長線=42117.9078687957，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.2880679621
2026-05-08 00:15:02,enter,bear,41960.0,空單進場：價格 41960.0，前一根收盤 41962.0，TT短線=42072.6029222223，TT長線=42114.7809803047，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.2888411802
2026-05-08 00:16:02,exit,bear,41908.0,空單出場：價格 41908.0，進場價 41960.0，持有至 2026-05-08 00:15:02，出場原因：停利，TT短線=42066.1479056646，TT長線=42110.6863074273，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.4133509261
2026-05-08 00:17:01,enter,bear,41898.0,空單進場：價格 41898.0，前一根收盤 41908.0，TT短線=42059.5538701483，TT長線=42106.4746973793，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.4312439086
2026-05-08 00:18:01,exit,bear,41927.0,空單出場：價格 41927.0，進場價 41898.0，持有至 2026-05-08 00:17:01，出場原因：停損，TT短線=42054.3556791621，TT長線=42102.9207429757，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.3534353233
2026-05-08 00:19:02,enter,bear,41898.0,空單進場：價格 41898.0，前一根收盤 41927.0，TT短線=42048.2240839009，TT長線=42098.8629064812，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.4184262227
2026-05-08 00:22:01,exit,bear,41886.0,空單出場：價格 41886.0，進場價 41898.0，持有至 2026-05-08 00:19:02，出場原因：停利，TT短線=42030.6510561312，TT長線=42086.8693297355，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.4267044241
2026-05-08 00:27:03,enter,bear,41954.0,空單進場：價格 41954.0，前一根收盤 41959.0，TT短線=42013.1959881416，TT長線=42072.3010965627，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.240173783
2026-05-08 00:28:02,exit,bear,41964.0,空單出場：價格 41964.0，進場價 41954.0，持有至 2026-05-08 00:27:03，出場原因：停損，TT短線=42011.2667337047，TT長線=42070.1565203932，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.2131697137
2026-05-08 00:30:07,enter,bear,41953.0,空單進場：價格 41953.0，前一根收盤 41971.0，TT短線=42007.464601163，TT長線=42065.911974941，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.2318937676
2026-05-08 00:33:01,exit,bear,41992.0,空單出場：價格 41992.0，進場價 41953.0，持有至 2026-05-08 00:30:07，出場原因：停損，TT短線=42002.9518726751，TT長線=42060.167940605，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.1325796658
2026-05-08 00:36:02,enter,bear,41987.0,空單進場：價格 41987.0，前一根收盤 41996.0，TT短線=42001.7041173331，TT長線=42056.1956754396，MXF訊號=bear，MXF趨勢=death,bear,death,-711,-1238,-630,-0.136908748
